,student,regular_course,number_absense,subject_absense,seasonal_course,unavailable_time,unavailable_day,prefer_teacher,grade,location,course_name_x,type_course_x,total_slot_x,math_x,english_x,literature_x,social_science_x,science_x,course_name_y,type_course_y,total_slot_y,math_y,english_y,literature_y,social_science_y,science_y,available_time,available_day,regular_subject,season_subject,num_day_avail,subject
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,7,social_science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,7,social_science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,7,social_science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,7,science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,7,science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,7,science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,7,science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,7,science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,literature,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,literature,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,literature,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,literature,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,literature,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,social_science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,social_science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,social_science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,social_science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,social_science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,7,science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,literature,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,literature,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,literature,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,literature,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,literature,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,social_science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,social_science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,social_science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,social_science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,social_science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,7,science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,literature,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,literature,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,literature,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,literature,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,literature,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,social_science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,social_science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,social_science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,social_science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,social_science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,9,science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,literature,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,literature,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,literature,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,literature,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,literature,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,social_science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,social_science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,social_science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,social_science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,social_science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,9,science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,literature,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,literature,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,literature,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,literature,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,literature,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,social_science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,social_science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,social_science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,social_science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,social_science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,5,9,science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,literature,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,literature,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,literature,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,literature,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,literature,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,social_science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,social_science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,social_science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,social_science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,social_science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,0,10,science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,literature,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,literature,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,literature,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,literature,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,literature,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,social_science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,social_science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,social_science,"['math', 'english', 'literature']",9,social_science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,social_science,"['math', 'english', 'literature']",9,literature
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,social_science,"['math', 'english', 'literature']",9,english
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,science,"['math', 'english', 'literature']",9,math
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,science,"['math', 'english', 'literature']",9,science
13,st_14,c2,2.0,science,c10,"2,3,4","12,8,6,13,2",t_14,g2,a,c2,regular_course,6.0,0.0,0.0,2.0,2.0,2.0,c10,seasonal_course,5,2,2,1,0,0,1,10,science,"['math', 'english', 'literature']",9,social_science
